username,rating,initial_statement,country,verified,review,usefulness,date,positive
Dane,4,Does not work Well outside of Apple ecosystem,United States,1,"EXCELLENT PRODUCT OVERALL BUT DOES NOTIM TO WORK VERY WHEL OUTSIDE OF THE APPLE ECOSYStem. 
 TRIED USING THIS PRODUCT ON MY PC WORK COMPUTER AND MY COWORKERS CAN BARELY HEAR ME ON ZOOM MEOTINGS. I ALSO have a Lot of Trouble Getting the right Earpod to Connect to My Phone is a Samsung Galaxy. 
 After Careful Research, It's Best to have an iPhone and a Mac When Using This Product.",0,2022-05-10,1
Gerry Bashaw,4,They are good.,United States,1,"They Connect Even Though they are in its case, so when i'm Watching A Video Or Subject, They Randomly Connect Even Though I'M Not Even Using Them, This Happens At Least 3 Times A Days A Day",7,2022-07-22,1
Jarrod worlie,3,Nope,United States,1,"The Little White Rubber Ear Pieces Come Off in My Ear Almost Event Time I Take Them Out, No Matter The Size Thumbs Down.",0,2022-11-28,0
Rayyan,4,Really Good Sound Quality But Don’t Fit In My Ears,United States,1,It has submant scratches but it’s to be expected everyday works fine the sound quality is good as the noise canceling. The Only Problem is The They Fall Out of My Ear and I Have used All Three Different Tips.,2,2022-07-07,1
Avery Pearl II,3,"Sent Broken Left Airpod, Returning",United States,1,"When I Got My Airpods I wasand excited. I put them on, Turned on a Podcast, and Automatically I Heard Popping in My Left Ear. I Followed All of Apple’s Recommendations for Fixing the Issue and Nothing Worked. I see other people in This Thread Are Having The Same Problem. If the seller doesn’t remedy this i’ll have to purchase from Another Seller.",0,2022-10-17,0
Amazon Customer,5,Better than Expecto.,United States,1,"They live up to the hype. Great Sound Quality and They Fit Well, Really Enjoying The Noise Transparency and Noise Cancellacion Features. Only Complaint I Would have not Being Uble to Toggy The Two Noise Features Without Going Through the Bluetooth Settings. Overall Vray Happy with these.",2,2022-10-09,1
Adolfo martinez,5,Good purchase,United States,1,Good purchase,0,2022-12-10,1
Fernando,1,"UPDATED REVIEW - DECENT PRODUCT, HORRIBLE SELLER",United States,1,"Would Like To Clarify - The Initial Review was 5 stars and still holds up with regards to the product itself, but the new 1 Star Review is due to a a feto. For Starters, The Initial Pair of Airpods Ceased to Play Audio On The Left Side, Feet Charging Overnight and Several Remarts. 'No Big Deal, I'll Send Them Back for a replacement', I Thought. I DID, and Today and I prescribed to 'replacement' consisting of an empty airpod pro box. Do not marry, not obvious Tamper Protection (The Initial Pair Had Tape On The Box, This Had Absolute Nothing So Clearly Subsone Had Already Rifled Through It) - Absolutely Pathettic Showing. I PURCHASED THIS REFURBISHED PAIR From 'A4C Online' and Would Like to Tell Anyone Looking at This Review Now To Stay Away From Them. The Text of the Initial Review Has Been Preserved Below for posterity and scholause I Still Agree That the Airpods Themselves are an excellent product; But do Yourself in favor and Buy from Subsone Else, Specifically Apple Directly if you can afford the extra cost. 
 ----------------------- 
 Bought for My are to replace Pair of Airpod 1s He had for two years which Stopped Holding A Charge on Right Earbud, I'll Let Him Write This Review. 
 'I'm typically not an apple person. In Fact, i'm Literally using these on a Samsung Phone. I've Always Taken Apple Products To Be Shoddy or Lower To OTher Brands, But usually More Expensive Due to The Brand Recognition. I GOT A Pair of Original Airpods for Free from a Friend Who'd Upgraded, So I Figured I Might As Well Use Them. They served well for a coupling yars but had a lot of minor flaws that st ” Hours? Could Just Be Scholause they were used, but still), Really Poor Build Quality, Unintuitive Controls for Playing, Pausing, etc. These solve everym I had, and honestly blek mind. The Quality is a Noticable Step Up - Not Incredible, But Definitely More than You'd Expect From earbuds of This Size. They Fit Vray Snugly in the Ears and Don't Fall Out Easily at All. The Anc Noise Cancellation Is Amazing, You Literally Can't Hear Any Other Background Noises. The Battery Life Is Long and i'm Still Not Sure How Long It Lasts, I HadSe On and Playing for At Least 3 Or 4 Hours and I Didn't Even Get A Low Battery Warning. Since we got before at a bit of a discount (Roughly $ 168 Due toSe Being Renewed), I am Absolutely 100% Happy With The Price to Quality Ratio. $ 200 For Them Direct from Apple is a bit, but $ 150- $ 170 is a Good Price. You Will Not Regret Buying to Pair of Airpod Pros! '",4,2021-10-02,0
zinky,5,AUDIO GO BRRRRRR,United States,1,ABSURDLY ABOMINIBLE DEVIOULY GOOD AUDIO,1,2022-12-06,1
Cristian bautista,3,Doesn’t Work Well,United States,1,Doesn’t Work Well,0,2022-12-14,0
Emmanuel Omoighe,3,PRESENTATION OF AIRPODS,United States,1,So The Airpods Work and Function Great. No Complaints on Functionity Whatsoever. My Biggest issue is that i boought the excellent condition airpods as advertise and they were delivered we very bad scratches and scffs on the charging case box front and rear. I Had Thought by Choking the Excellents Condition option (which costs more) That there was not visible Scrat Marks on The Current Pods Or Charging Case.,2,2022-10-03,0
Bugrahan Kutlu,3,One Good One Bad,United States,1,"I GOT 2 Airpods Pro Refurbished and One of Them Wasnt Working Well. Even in 1 meter it wasnt connecting well. While My Phone In My Pocket, When I Cover My Phone With My Hand Or with Subject Else Sound Was Literally Stopping. ITS TOO ANNOYING. So i did refound it. 
 WHEN IT COMES TO SECOND ONE, IT WAS OKAY AT LEAST LETS SAY SO FOR SO GOOD",0,2022-10-01,0
Joe A Schmidt,4,Good Product,United States,1,SOLID REFURBISHED PRODUCT. So far works and performs well,5,2022-08-08,1
Margaret A Goliak,3,Never Factory Reset,United States,1,"Works Great, But the Location Is Being Shared With Previous Owner and We Cannot Figure Out How To Reset It.",0,2022-11-15,0
Kali,5,Just So Good In General,United States,1,Probablay The Best Thing I Bought for $ 160 For Renewal. Noise Cancellation is Really Great and the Sound Quality is Good. The Ear Buds Last Pretty Long and When You Put The Ear Bud Back in The Case It Takes About 10 Mins to Be Fully Charged. Well Worth The $ 160.,2,2022-09-18,1
Jordan Waly,5,"Great Earbuds, Wish The Battery Life was Just a Little Bit More, But Overall Great.",United States,1,"The Sound Is Well Rounded and Consumer Friendly, as Well As Super Clean. They Sound Great. The Noise Cancelling Is What Really Printed Me, ITS Pretty Amazing for Earbuds, I Think. they pair so Seamlessly with my iPhone, and the case is Small and Easy to Carry Around in Your Pocket. Literally My Only Complaint is that i wish the battery Life was a little Better, which im surde is partially due to them Being Refurbished .... But Even Then, its still not terrible. This was yet Another Reminder that I Never Regret Buying An Apple Product, Even Refurbished.",1,2022-06-29,1
Rose,4,Great But Hurt After Awhile of Wearing Them,United States,1,I Can Wear Them for About 30 Minutes to an Hour Before they Really,1,2022-06-25,1
Fer,5,Buy it,United States,1,The Airpods Look Brand New! The Box Was Dirty and Beat Up But the Airpod Theselves Sound and Look Amazing!,0,2022-11-05,1
Camilo Silva,5,Better than Expecto,United States,1,For the Price I Experience Sub Knock Offs But Oh How Was I Wrong. I share to my friends airpod pros (He got His of him from the Apple Store) and the souded Better. Would Highly Recommend tohe!,2,2022-10-09,1
hope j. ellison,5,Greatly,United States,1,Nice,0,2022-12-05,1
Kameron,5,Worth It,United States,1,Upgraed After Awhile with My Airpods and the Upgrade Worth It. Better Sound and Better Fit,0,2022-11-08,1
Jax,5,Happy with Airpods.,United States,1,You are work great and have’t had any problems at all with them. Happy with My Purchase,0,2022-11-06,1
rob,5,if your looking for a little discount than the original Price I Recommend Buying It,United States,1,A COUPLE OF SCRATCHES BUT NTH TO COMPLAIN ABOUT I RECOMMEND ANYONE TO GET THEM JUS KNOW they eat in good condition with just a little bit of scratches it just gonna look like or hammed for a while but the sound noise cancellation every SCARED TO BUT THERE Amazing Just Try It If Anything or Can Always Refund,5,2022-08-26,1
YED,4,I'M Just Glad they work!,United States,1,"So i just got before today (Sep. 14, 2021), and I Got Vry Scared When They Arrived Because When I Went To Go Put Them On A Charger, They At First Weren's Charging. The When I Got Them to turn on, they were flashing orange (which indicates that they're haing connectivity issues). But i let it sit for another 10 minute on the charger and they work amazing! NOW WHILE IN THE HALLways OF MY SCHOOL, I DON'T HAV TO LISTEN TO ANYONE YELLING (and KEEP IN MIND WE'RE AT HIGH SCHOOL). And Yes We Got The ""Where My Hug At?"" Guys There Too Lol. But seriously tho, i would recommend This seller, Ignore Most of the 1 Star comments cuz they probablay just drop defective, which was not the seals fault.",1,2021-09-15,1
Logan,1,PRODUCT ARRIVED DEFETING!,United States,1,"I’m familiar with This Product, as these are my 7th pair. (My Job causes me to lise/ Leave my Airpods All The Time.) 
 However, This is the first time I’ve Ever Purchaseed to Used/ Refurbished/ Renewed Pair. But since I lases Them All The Time, I Thought It May Be a Cost Effective Option for Me. Unfortunately, my device was defective out of the box! 
 ** Story Time ** 
 My Airpods Pro Didn’t Come with All Of The Materials That Come In The Original Box and The Charger I Received [Package Separately] Was Not Even An Apple Brand. This Didn’t Bother ME MUAN, so I have more than covech accessories for this item. 
 The Device Itself Appeared Clean and undamaged. When I Opened The Device to Check The Battery Status, It Was Dead [Apple Has A Policy of Not Sending their devices Fully Charged for Shipping Safety Reasons, So i Assumed The Previous Owner Received the item new and return Them Without Charging It More]. 
 I connected the airpods to my office Apple Charger from a prior device and the Battery Light immedialy Glowed Green. Confused, and The proceeded to pair it to my phone. The first attempt was Successful. I Checked My Battery Notification Screen On My iPhone and the Airpods Case Displayed A Full 100% Charge, Yet The Airpods Themselves were Each Dead AT 1%. After Few Seconds of Charge, They rear 7% [Charging Speed Rare, But Not Completely Unheard of], So I Took The Case Off the Charger and Went To Test Out The Sound Quality. 
 So so i took an earpiece out- The Entire Device Went Off. The Case and Pods Still Read as Charging On My Phone Even Though I Had Removed Them From Charging Moments Before. I COULD NOT FIND THE DEVISE IN MY DROP MENU, SO I WENT INTO SETTITINS TO MANUALLY PAIR THE AIRPODS AGAIN-SY WOOLDN’T SYNC. After 4/5 Times Connecting and Forgetting Device, I attempted to reattach the charger- now the Airpods case is on 0% But the Earpieces are Both on 13% 🙄. As Ion I Plug Them Back in, The Airpods Sync Again and I Able to Hear The Pairing Chime On My Earpiece. Seconds Later The Airpods Die and The Phone Shows they are on 0% * Charging * While they are still in my Ears! 
 Like I Said, I’ve had a ton of airpods, I know how to trubleshot Most any problem they give me. I’ve Never to deal with This Kind of Headache Before- specially on Day 1. i’m so over it! I’m Going to an Apple Store First Thing in the Morning. This was a horrible experience.",7,2021-09-26,0
Sebastian Rodriguez,4,"Goods Good, Somowhat satisfied appearance",United States,1,Good works. Small Scratched on Case When Arrided and Grime On The Current Airpod,0,2022-07-15,1
EL--JULIO,4,"Airpods in very good condition, but has an active previous user account activated",United States,1,"Product in very good condition and running correctly but has still loaded the identity of an anterior Apple user. Please, I appreciate that you eliminate this device from your Apple account so you can register with my account.",0,2022-05-16,1
Jeremy Phelps,4,Dirty,United States,1,"These are refurbished and the only airpods in stock. They were delivered with 24 Hours of Ordering. Outside packing was undamaged and clean. The Airpod Box However was Vary Dirty and Black Smudges All over it. There Were Specks of Dirt on The Case Iself and Inside of It. Cleaned It All Off with a Chlorox Wipe and Went About Our Business. Now i knows are used but seriously help they council have take the time to wipe EveryTHING DOWN. The Charger Cord is Different From What Came With The New Unopened Set We Purchased Last Year. Also Vray Dirt. 
 Other than the filth they sem to be working well.",1,2021-10-15,1
Alan Turner,4,They Stayed True To Their Word,United States,1,"Ok so i'm giving this product 4 stars and the only reason it isn't 5 is schouse /Case and Charging Cable Plus All of the Instructions. I’m not going to lie aprter sum of the reviews, I Felt Like I was Going to Be Scammed But From The Moment i’ve Connected Them, They’ve Played Beautifully. I have no Connection Issues, My Case Charges Just Fine, My Headphones Charge Just Fine .. I Literally Have Nothing Bad To Say About Em. They came Clean with not visible Marks. I personally wouledn’t know the different Between before and brand new oons. So I’m Not Sure What Went Wrong with Those Who Put Up Negative Reviews Up But Thank You For The Airpod Pros! I’m Vray Happy with This Product.",2,2021-04-15,1
